@relation outdoorStream

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric

@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}

@data
0,0,0,0,0,0,0,0.0087674,0.03146,0,0.0005157,0,0.094379,0.85663,0.0020629,0,0.0005157,0.0041258,0,0.0015472,0,29
0,0,0,0,0,0,0,0.0043796,0.056448,0,0,0,0.085645,0.84428,0.0004866,0,0.0004866,0.0053528,0,0.0014599,0.0009732,29
0,0,0,0,0,0,0,0.0041494,0.029046,0,0,0,0.10005,0.85477,0.0013831,0,0.0018442,0.0069156,0,0.0018442,0,29
0,0,0,0,0,0,0,0.0021949,0.023705,0,0,0,0.10316,0.86743,0.000878,0,0.000878,0.0013169,0.000439,0,0,29
0,0,0,0,0,0,0,0.001632,0.018768,0,0,0.000408,0.081191,0.88576,0.00408,0,0.001224,0.002856,0,0.002448,0.001632,29
0,0,0,0,0,0,0,0.0015516,0.0073701,0,0,0.0034911,0.069822,0.90923,0.0011637,0.0011637,0.0011637,0.003879,0.0003879,0,0.0007758,29
0,0,0,0,0,0,0,0,0.0063433,0,0.0003731,0,0.082463,0.90336,0.0022388,0.0003731,0.0011194,0.0026119,0.0003731,0.0003731,0.0003731,29
0,0,0,0,0,0,0,0.0020229,0.0050573,0,0.0003372,0.0006743,0.07586,0.90661,0.0023601,0,0.0016858,0.004383,0.0006743,0.0003372,0,29
0,0,0,0,0,0,0,0.0027847,0.012995,0,0,0.0012376,0.064047,0.90594,0.0049505,0.0003094,0.001547,0.0043317,0,0.0003094,0.0012376,29
0,0,0,0,0,0,0.011648,0.077303,0.057536,0.0024709,0,0.038828,0.24426,0.50441,0.000353,0.0031768,0.010237,0.019414,0.0010589,0.012354,0.016943,25
0,0,0,0,0,0,0.0072041,0.076158,0.067238,0.0020583,0,0.033619,0.27238,0.48817,0.0010292,0.011321,0.0075472,0.010635,0.0013722,0.0099485,0.010978,25
0,0,0,0,0,0.0003131,0.0090795,0.075454,0.053851,0.0009393,0,0.032874,0.30589,0.48591,0,0.0025047,0.0068879,0.014089,0,0.0062617,0.0056356,25
0,0,0,0,0,0,0.010927,0.079014,0.057159,0.0019613,0.0002802,0.027459,0.27907,0.50518,0,0.0047632,0.0098067,0.0081255,0.0005604,0.007285,0.0078453,25
0,0,0,0,0,0,0.0094702,0.063732,0.048631,0.0020476,0.0005119,0.038905,0.30509,0.48835,0,0.0038393,0.011006,0.011518,0.0015357,0.0071666,0.0079345,25
0.0004553,0,0,0,0,0,0.0077396,0.066925,0.058957,0.0020487,0.0002276,0.033235,0.33485,0.44639,0,0.0040974,0.01343,0.010016,0.0013658,0.0079672,0.012292,25
0,0,0,0,0,0,0.010398,0.061788,0.05139,0.0019996,0.0002,0.033193,0.32254,0.46751,0,0.0041992,0.012997,0.011598,0.0002,0.009998,0.011798,25
0,0,0,0,0,0,0.011987,0.069489,0.057314,0.0028095,0.0001873,0.034463,0.3437,0.4351,0,0.0046825,0.010302,0.013111,0.0007492,0.0086158,0.0071174,25
0,0,0,0,0,0,0.011472,0.067847,0.044084,0.004097,0,0.033432,0.35005,0.45165,0.0004916,0.0037693,0.0088496,0.0078663,0.0009833,0.0078663,0.0070469,25
0,0,0,0,0,0,0.01238,0.05986,0.041946,0.0042237,0.0002913,0.034664,0.33775,0.45441,0.0010195,0.0055345,0.0093213,0.013691,0.0011652,0.013545,0.0097582,25
0,0,0,0,0,0,0,0.0076754,0.04057,0,0,0,0.16228,0.7796,0,0,0,0.0065789,0,0.0032895,0,17
0,0,0,0,0,0,0,0.0048685,0.098345,0,0,0,0.15677,0.73028,0.0029211,0,0.0029211,0.0029211,0,0,0.0009737,17
0,0,0,0,0,0,0,0.028997,0.08285,0,0,0,0.12593,0.76139,0,0,0.0008285,0,0,0,0,17
0,0,0,0,0,0,0,0.025678,0.054208,0,0,0,0.12982,0.78816,0,0,0,0.0007133,0,0,0.0014265,17
0,0,0,0,0,0,0,0.024419,0.063953,0,0,0,0.14302,0.75058,0.0063953,0,0.0011628,0.0075581,0,0.0011628,0.0017442,17
0,0,0,0,0,0,0,0.010693,0.052953,0,0,0,0.14715,0.78208,0.0020367,0,0,0.003055,0,0.0005092,0.0015275,17
0,0,0,0,0,0,0,0.01475,0.057701,0,0.0004338,0,0.14056,0.7679,0.0043384,0,0.0008677,0.0095445,0,0.0030369,0.0008677,17
0,0,0,0,0,0,0,0.014903,0.056935,0,0,0,0.12839,0.77761,0.0072602,0,0.0007642,0.0091708,0,0.0034391,0.0015285,17
0,0,0,0,0,0,0,0.0093548,0.057097,0,0,0,0.1429,0.77097,0.0087097,0,0.0003226,0.0083871,0,0.0019355,0.0003226,17
0,0,0,0,0,0,0,0.012521,0.059544,0,0,0,0.16444,0.74847,0.0075125,0,0.0002782,0.0063996,0,0.0005565,0.0002782,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.98355,0.013023,0,0,0.003427,0,0,0,16
0,0,0,0,0,0,0,0,0.0052459,0,0.0006557,0,0,0.98557,0.0065574,0,0,0.0019672,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0.98674,0.011534,0,0,0.0017301,0,0,0,16
0,0,0,0,0,0.0005128,0,0,0,0,0.0015385,0,0,0.97692,0.017949,0,0,0.0025641,0.0005128,0,0,16
0,0,0,0,0,0,0,0,0.0099638,0,0,0.0004529,0,0.97464,0.0099638,0.0004529,0,0.0031703,0.0013587,0,0,16
0,0,0,0,0,0.0004117,0,0,0.0020585,0,0.0012351,0.0004117,0,0.97242,0.021408,0.0004117,0,0.0012351,0.0004117,0,0,16
0,0,0,0,0,0,0,0,0.0052953,0,0.0004073,0,0,0.98289,0.0093686,0,0,0.001222,0.0008147,0,0,16
0,0,0,0,0,0,0,0.0003418,0.0037594,0,0.0003418,0,0,0.98428,0.0095694,0,0,0,0.0013671,0.0003418,0,16
0,0,0,0,0,0.0006109,0,0,0.004887,0,0.0006109,0,0,0.96701,0.020159,0.0003054,0,0.0045816,0.0012217,0,0.0003054,16
0,0,0,0,0,0.0003173,0,0,0.0053934,0.0003173,0.0003173,0,0,0.97938,0.010787,0,0,0.0022208,0.0009518,0,0.0003173,16
0,0,0,0,0,0,0,0,0,0,0,0,0.075261,0.33532,0.009687,0.0007452,0.11624,0.15872,0.0052161,0.16393,0.13264,37
0,0,0,0,0,0,0,0,0,0,0,0,0.069626,0.2785,0.0043516,0.0008703,0.16536,0.1201,0.0052219,0.21584,0.13403,37
0,0,0,0,0,0,0,0,0,0,0,0,0.077488,0.23083,0.004894,0.0008157,0.16395,0.12072,0.004894,0.23246,0.15987,37
0,0,0,0,0,0,0,0,0,0,0,0,0.074526,0.26694,0.0067751,0,0.16192,0.14431,0.0067751,0.21816,0.11856,37
0,0,0,0,0,0.0010571,0,0,0.0010571,0,0.0026427,0,0.05444,0.29968,0.020085,0.0026427,0.14006,0.12791,0.012685,0.22886,0.10624,37
0,0,0,0,0,0.0019361,0,0,0.000484,0.000484,0.0029042,0.000484,0.048887,0.28074,0.029526,0,0.13504,0.10649,0.023233,0.22507,0.14424,37
0,0,0,0,0,0.0015488,0,0,0,0,0.0041301,0.0025813,0.057821,0.34899,0.041301,0.0046464,0.092927,0.098606,0.014455,0.17243,0.15694,37
0,0,0,0,0,0.0007946,0.0003973,0.0023838,0.0003973,0,0.0019865,0.0023838,0.059595,0.31267,0.05006,0.015495,0.11681,0.078268,0.034565,0.176,0.14382,37
0.004661,0,0,0,0,0.0050847,0.0021186,0.0055085,0.0008475,0.0033898,0.0059322,0.0008475,0.072458,0.26525,0.041102,0.0059322,0.13983,0.080508,0.020339,0.16441,0.17797,37
0.0066021,0.0052817,0.0044014,0.0004401,0,0.003081,0.0026408,0.0026408,0.0022007,0,0.0035211,0.0013204,0.051937,0.23944,0.044894,0.011884,0.11576,0.10695,0.040053,0.15537,0.19762,37
0,0,0,0,0,0.0003586,0,0.0059759,0.16135,0.06179,0.0031074,0,0.045656,0.69105,0.030477,0.0001195,0,0,0.0001195,0,0,4
0,0,0,0,0,0.0006318,0,0.0064238,0.15343,0.063606,0.0020008,0,0.038858,0.7044,0.030329,0.0003159,0,0,0,0,0,4
0,0,0,0,0,0.0005995,0,0.0053951,0.17674,0.064242,0.0026976,0,0.033869,0.68698,0.029274,0.0001998,0,0,0,0,0,4
0,0,0,0,0,0.0010121,0,0.0041402,0.16598,0.064495,0.0021161,9.2e-05,0.031742,0.70788,0.022357,9.2e-05,0,9.2e-05,0,0,0,4
0,0,0,0,0,0.0007949,0,0.0035329,0.18513,0.060943,0.0022964,0,0.034181,0.68451,0.028528,8.83e-05,0,0,0,0,0,4
0,0,0,0,0,0.0009187,0,0.0045937,0.18107,0.067569,0.0023386,0,0.031989,0.68646,0.024555,0,0,8.35e-05,0.0002506,0,0.000167,4
0,0,0,0,0,0.0007861,0,0.0056599,0.19637,0.06053,0.0022011,0,0.025784,0.68249,0.025627,7.86e-05,0,0.0003144,0.0001572,0,0,4
0,0,0,0,0,0.0006595,0,0.0064483,0.19726,0.063897,0.002125,0,0.040375,0.66278,0.026233,0.0001466,0,0,7.33e-05,0,0,4
0,0,0,0,0,0.0006065,0,0.0056608,0.21268,0.065233,0.0021565,0,0.035178,0.65341,0.024665,6.74e-05,0,0.0003369,0,0,0,4
0,0,0,0,0,0.0009565,0,0.0047826,0.23007,0.080857,0.0029971,6.38e-05,0.029461,0.61982,0.0308,6.38e-05,0,0.0001275,0,0,0,4
0,0,0,0.0007732,0.0036082,0.032474,0,0.0005155,0.041237,0.20799,0.24691,0.0012887,0.0023196,0.27448,0.16417,0.0015464,0.0023196,0.012371,0.0018041,0.0015464,0.0043814,9
0,0,0,0.000873,0.0043649,0.030118,0,0.0002182,0.029245,0.20253,0.23832,0,0.0045832,0.30707,0.15517,0.0024007,0.001746,0.016805,0.0026189,0.0021825,0.001746,9
0,0,0,0.0002141,0.0038536,0.036823,0,0,0.036181,0.21944,0.24984,0.0002141,0.0038536,0.27082,0.15671,0.0010704,0.0008563,0.013916,0.0010704,0.0017127,0.0032113,9
0,0,0,0.0003991,0.0041908,0.028737,0,0.0005987,0.038316,0.20355,0.26262,0.0007982,0.0051886,0.27998,0.15626,0.0007982,0.0007982,0.011175,0.0011974,0.0021952,0.0027939,9
0,0,0,0.001034,0.0031019,0.027031,0.0001477,0.001034,0.034712,0.18715,0.22998,0.0002954,0.0062038,0.3127,0.17666,0.001034,0.0002954,0.011964,0.0025111,0.0014771,0.0026588,9
0.0002774,0,0,0.0004161,0.0045776,0.028159,0.0001387,0.0013872,0.034679,0.18629,0.24081,0.0005549,0.0069358,0.31086,0.16493,0.0016646,0.000971,0.011652,0.0012484,0.001942,0.0023582,9
0,0,0.0001301,0.0005206,0.0033837,0.026419,0,0.0007808,0.033836,0.19248,0.24779,0.0006507,0.0070276,0.30635,0.16072,0.0019521,0.000911,0.010802,0.0006507,0.0019521,0.0036439,9
0,0,0,0.0001181,0.0034251,0.022558,0,0.0002362,0.033542,0.17858,0.23633,0.0003543,0.0056691,0.33152,0.16393,0.0014173,0.0001181,0.014881,0.0014173,0.0018897,0.0037794,9
0.0004207,0.0001052,0,0.0004207,0.0033659,0.021563,0,0.0013674,0.038498,0.18102,0.23036,0.0007363,0.0097823,0.3326,0.14852,0.0014726,0.0017882,0.01704,0.0023141,0.0033659,0.0050489,9
0.0006512,0,0.0001861,0,0.0010234,0.021211,0.0002791,0.0026049,0.02791,0.15983,0.22309,0.0015815,0.020188,0.33864,0.16215,0.002977,0.0041864,0.018327,0.0018606,0.0046516,0.0084659,9
0,0,0,0,0,0,0,0.012591,0.023194,0,0.0006627,0,0.39099,0.53943,0.016567,0,0.0039761,0.0046388,0.0013254,0.0039761,0.0026508,27
0,0,0,0,0,0.0012392,0,0.0086741,0.034696,0,0.0012392,0,0.40149,0.52602,0.011152,0.0006196,0.0024783,0.0080545,0.0006196,0.0018587,0.0018587,27
0,0,0,0,0,0.0005767,0,0.0034602,0.011534,0,0.0028835,0.0011534,0.41811,0.52134,0.020761,0.0005767,0.005767,0.0080738,0.0017301,0.0028835,0.0011534,27
0,0,0,0,0,0.0005356,0,0.010712,0.0042849,0,0.0005356,0,0.421,0.52544,0.015533,0,0.0058918,0.010177,0.0010712,0.0026781,0.0021425,27
0,0,0,0,0,0,0,0.000489,0.015648,0,0.000489,0,0.40293,0.54034,0.017604,0.000489,0.003423,0.010758,0.001467,0.003912,0.002445,27
0,0,0,0,0,0,0,0.0062389,0.0080214,0,0.0004456,0,0.41667,0.52674,0.019162,0.0004456,0.0053476,0.01025,0,0.0022282,0.0044563,27
0,0,0,0,0,0,0,0.0071028,0.012336,0,0.0011215,0.0007477,0.41383,0.52897,0.010467,0.0007477,0.0063551,0.0097196,0.0014953,0.0033645,0.0037383,27
0,0,0,0,0,0.0003556,0,0.0067568,0.01707,0,0.0007112,0.0014225,0.41607,0.51458,0.01707,0.0007112,0.0081792,0.011024,0.0007112,0.0039118,0.0014225,27
0,0,0,0,0,0.000657,0,0.0019711,0.025624,0.0003285,0.0003285,0,0.41064,0.51872,0.015112,0.0003285,0.0078844,0.010184,0.0009855,0.0049277,0.0022996,27
0,0,0,0,0,0.0003026,0,0.0045386,0.021785,0.0015129,0.0012103,0,0.41119,0.5298,0.0096823,0,0.0072617,0.0048411,0.0009077,0.0030257,0.0039334,27
0,0,0,0,0,0.0041732,0,0,0.010955,0.2264,0.031821,0,0,0.37663,0.34637,0.0010433,0,0.0020866,0,0,0.0005216,23
0,0,0,0,0,0.0013667,0,0,0.014123,0.2369,0.031435,0,0,0.36401,0.35034,0.0009112,0,0.0004556,0.0004556,0,0,23
0,0,0,0,0,0.0029825,0,0,0.013208,0.26161,0.030677,0,0,0.37324,0.31359,0.0025565,0,0.0012782,0.0008522,0,0,23
0,0,0,0,0,0.0007855,0,0,0.0094266,0.27376,0.029851,0,0,0.35703,0.32561,0.0015711,0,0.0015711,0.0003928,0,0,23
0,0,0,0,0,0.0010741,0,0,0.0057286,0.29467,0.029001,0.000358,0,0.35947,0.30326,0.0010741,0,0.0032223,0.0007161,0.0010741,0.000358,23
0,0,0,0,0,0.0026534,0,0,0.0089552,0.27794,0.031177,0,0,0.36219,0.3131,0.0006633,0,0.0033167,0,0,0,23
0,0,0,0,0,0.0009066,0,0,0.0033243,0.32457,0.028105,0,0,0.36748,0.26927,0.0006044,0,0.0051375,0.0006044,0,0,23
0,0,0,0,0,0.002031,0,0,0.0068545,0.30134,0.024879,0,0,0.35161,0.30795,0.0007616,0,0.0040619,0,0.0002539,0.0002539,23
0,0,0,0,0,0.0009107,0,0,0.007286,0.35405,0.025729,0,0,0.32832,0.28142,0.0006831,0,0.0015938,0,0,0,23
0,0,0,0,0,0.0008123,0,0,0.0038587,0.36962,0.022136,0,0,0.34383,0.25122,0.0006093,0,0.0064988,0.0004062,0.0006093,0.0004062,23
0.004681,0.0010402,0.0001734,0,0,0.0024272,0.0022538,0.012829,0.0034674,0.0043343,0.0069348,0.0055479,0.11512,0.46585,0.040569,0.014043,0.055825,0.053918,0.034327,0.038835,0.13488,0
0.0061187,0.0003307,0.0001654,0,0,0.0023152,0.0052919,0.014718,0.0019845,0.0054573,0.0062841,0.0047958,0.13957,0.45328,0.038201,0.0077724,0.059864,0.043658,0.043989,0.042666,0.12122,0
0.00698,0.0010858,0.0010858,0,0,0.0044982,0.0034124,0.016442,0.0068249,0.011323,0.0068249,0.0048084,0.12564,0.45603,0.0425,0.015046,0.055219,0.046223,0.049791,0.036606,0.10827,0
0.005961,0.0010177,0.0005816,0.0002908,0.0002908,0.0034894,0.0014539,0.015702,0.0084327,0.012068,0.0095958,0.003344,0.11966,0.45653,0.032422,0.01105,0.059901,0.045653,0.048706,0.035912,0.12751,0
0.0021005,0.0015404,0.0005601,0.00014,0,0.0023806,0.0016804,0.007702,0.0015404,0.0068618,0.0074219,0.0036409,0.13023,0.45932,0.03753,0.0084022,0.059095,0.047192,0.043271,0.035009,0.14354,0
0.0050572,0.0023955,0.0005323,0.0002662,0,0.0019963,0.0009316,0.017833,0.0081182,0.015039,0.0067873,0.0069204,0.12537,0.4477,0.029013,0.011445,0.06082,0.045914,0.039526,0.039659,0.13322,0
0.0060852,0.0014875,0.0006761,0.0001352,0,0.002975,0.0047329,0.015686,0.0062204,0.0068966,0.0062204,0.0060852,0.12644,0.45125,0.040297,0.012982,0.058824,0.040974,0.045571,0.040162,0.12535,0
0.0062901,0.0020539,0.0008986,0.0001284,0.0001284,0.0035944,0.0028241,0.014377,0.0066752,0.012709,0.006932,0.0032092,0.12773,0.44621,0.039024,0.01258,0.06303,0.043774,0.046213,0.043517,0.1163,0
0.0051351,0.0006113,0.0003668,0.0001223,0.0001223,0.0050128,0.004157,0.01296,0.0053796,0.0091698,0.01027,0.0037902,0.12043,0.45812,0.04267,0.010515,0.057342,0.043771,0.044015,0.039736,0.12557,0
0.0028153,0.0009009,0.0004505,0.0001126,0,0.004955,0.0018018,0.0081081,0.0073198,0.0097973,0.0078829,0.0041667,0.13153,0.44437,0.049099,0.013964,0.056982,0.046734,0.051914,0.046171,0.10991,0
0,0,0,0,0,0.0022627,0,0,0,0.0004114,0.0071994,0.0003085,0,0.65124,0.33693,0.0015427,0,0.0001028,0,0,0,33
0,0,0,0,0,0.0015958,0,0,0,0.0003755,0.0074158,0,0,0.66085,0.32761,0.0012203,0,0.0006571,0.0002816,0,0,33
0,0,0,0,0,0.0013872,0,0,0,0,0.0058263,0,0,0.67502,0.31703,0.0007399,0,0,0,0,0,33
0,0,0,0,0,0.0004922,0,0,0,0,0.0035272,0,0,0.69387,0.30178,0.0001641,0,0.0001641,0,0,0,33
0,0,0,0,0,0.0012683,0,0,0.000267,0.0002003,0.0054068,0,0,0.70596,0.28636,0.000534,0,0,0,0,0,33
0,0,0,0,0,0.0004543,0,0,0.0001298,0.0001947,0.0040891,0,0,0.70338,0.29058,0.0010385,0,6.49e-05,6.49e-05,0,0,33
0,0,0,0,0,0.0012613,0,0,5.48e-05,0.0007129,0.0059775,0,0,0.68911,0.30189,0.0005484,0,0.0002742,5.48e-05,5.48e-05,5.48e-05,33
0,0,0,0,0,0.0009664,0,0,0.0001137,0.0003979,0.0057984,0.0001137,0.0001137,0.67091,0.31999,0.0007959,0.0001137,0.0003979,0.0001137,5.68e-05,0.0001137,33
0,0,0,0,0,0.0016097,0,0,4.35e-05,0.0006961,0.0067432,0,0,0.6691,0.32067,0.0006526,0,0.000261,0.000174,0,4.35e-05,33
0,0,0,0,0,0.0014537,0,0,0.0002827,0.0005249,0.0071876,4.04e-05,0,0.65467,0.33475,0.0009287,0,0.0001615,0,0,0,33
0.0039968,0.0014388,0.0011191,0.0006395,0.0004796,0.010711,0.0004796,0.01199,0.013429,0.0073541,0.014069,0.0001599,0.0051159,0.75859,0.11926,0.0023981,0.0004796,0.026219,0.0068745,0.0028777,0.011831,31
0.0035914,0.0015802,0.0008619,0.0008619,0.0008619,0.014797,0.0005746,0.0097687,0.022267,0.0091941,0.012929,0.0007183,0.0047407,0.74716,0.12513,0.0027295,0.0025858,0.018676,0.0033041,0.0034478,0.014222,31
0.0039112,0.002271,0.0011355,0.0003785,0.0002523,0.013248,0.0006308,0.0071915,0.0093364,0.00757,0.014762,0.002271,0.011607,0.74842,0.13462,0.0031542,0.003028,0.014888,0.0049205,0.0021448,0.013878,31
0.0046015,0.0013707,0.0015665,0.0004895,0.0008811,0.015861,0.001077,0.010965,0.026043,0.012728,0.020266,0.0004895,0.007245,0.71598,0.14069,0.0032309,0.0025455,0.017035,0.0016644,0.004112,0.010965,31
0.0032449,0.0003328,0.0003328,0.0002496,0.000416,0.015143,0.0028289,0.0059073,0.020384,0.0091522,0.01664,0.0035777,0.012397,0.70106,0.17056,0.0049921,0.002496,0.012979,0.0040769,0.00208,0.01065,31
0.0044261,0.0007256,0.0005805,0.0005805,0.0008707,0.017414,0.0010158,0.0054419,0.027862,0.023509,0.023944,0.0013061,0.0069656,0.68546,0.17196,0.0052968,0.0014512,0.0088521,0.0023219,0.0017414,0.0081265,31
0.0028215,0.0010581,0.000529,0.001352,0.0014108,0.020574,0.0004703,0.004585,0.025982,0.01593,0.024336,0.0014696,0.0050553,0.66594,0.20162,0.0042323,0.0006466,0.010698,0.0022925,0.0025864,0.0062897,31
0.0036868,0.0014539,0.0026483,0.0015578,0.0013501,0.025911,0.0010385,0.0048811,0.03827,0.019888,0.026742,0.0020771,0.0068543,0.65422,0.18709,0.0047253,0.0010385,0.0082563,0.0020771,0.0011424,0.0050888,31
0.0035528,0.0011985,0.0008561,0.0006849,0.0015838,0.028165,0.0011129,0.005479,0.044645,0.022515,0.028979,0.0014982,0.0035956,0.65358,0.17961,0.0041948,0.0006421,0.0092886,0.0018406,0.001969,0.0049653,31
0.0029417,0.0014708,0.0006157,0.0012656,0.001334,0.028493,0.0009236,0.0054729,0.043133,0.022405,0.029246,0.0018129,0.0041389,0.66044,0.17719,0.0048572,0.0005815,0.0065675,0.0019155,0.0010604,0.0040705,31
0,0,0,0,0.0010887,0.032662,0,0.011976,0.097986,0.1889,0.13609,0,0.045182,0.3865,0.090365,0.0021775,0,0.0038106,0.0010887,0.0005444,0.0016331,15
0,0,0,0,0.0066838,0.032905,0,0.013368,0.093059,0.20206,0.12442,0,0.062725,0.36658,0.092545,0.0025707,0,0.0025707,0,0.0005141,0,15
0,0,0,0.0018639,0.0032619,0.032619,0,0.000932,0.080615,0.17288,0.14073,0.000932,0.086673,0.36719,0.095061,0.000932,0.000466,0.0088537,0.000466,0.0023299,0.0041938,15
0,0,0,0,0.0022163,0.035904,0,0.015957,0.10062,0.19548,0.14539,0.0004433,0.053635,0.35727,0.08289,0.0008865,0.0013298,0.0039894,0.0004433,0.0026596,0.0008865,15
0,0,0,0.000412,0.0078286,0.035023,0,0.011125,0.10919,0.17264,0.15039,0.000412,0.072517,0.34652,0.077462,0.0008241,0.0012361,0.0086527,0.000412,0.0024722,0.0024722,15
0,0.0003811,0.0003811,0,0.0049543,0.035061,0.0003811,0.0068598,0.089558,0.18559,0.14405,0.0003811,0.081555,0.35061,0.082698,0.0007622,0.0007622,0.007622,0.0015244,0.003811,0.0030488,15
0,0,0,0,0.0048985,0.030091,0,0.0020994,0.073478,0.18404,0.15885,0.0003499,0.028691,0.41253,0.087124,0.0013996,0.0003499,0.0073478,0.0010497,0.0017495,0.0055983,15
0,0.0006653,0.0003327,0,0.0043247,0.031603,0,0.0093147,0.097804,0.17665,0.17864,0.000998,0.040253,0.37425,0.07352,0.0013307,0.0003327,0.0046574,0,0.000998,0.0043247,15
0,0,0,0.0006006,0.0057057,0.035135,0,0.0081081,0.090691,0.17147,0.16727,0.0015015,0.047748,0.36396,0.089489,0.0015015,0.0012012,0.0084084,0.0009009,0.0018018,0.0042042,15
0.0002798,0,0.0002798,0,0.0030778,0.032177,0,0.008394,0.084779,0.17851,0.17236,0.0008394,0.075546,0.35199,0.079743,0.0011192,0.0002798,0.0067152,0.0005596,0.0011192,0.0022384,15
0.000878,0,0,0,0,0,0.000878,0.0040972,0.0061457,0,0.0002927,0.000878,0.063799,0.49312,0.0032192,0.0014633,0.11999,0.038045,0.035118,0.14838,0.082821,37
0.0008673,0.0002891,0,0,0,0.0002891,0.0002891,0.002891,0.002891,0,0.0011564,0.0014455,0.065626,0.488,0.002891,0.0034692,0.12431,0.026597,0.03527,0.15409,0.089332,37
0.0002501,0,0,0,0,0.0002501,0.0002501,0.0007502,0.0035009,0,0,0.0002501,0.066017,0.49287,0.0020005,0.0050013,0.12078,0.030508,0.029757,0.15054,0.096524,37
0,0,0,0,0,0.0004366,0.0004366,0.0019646,0.0085134,0,0.0002183,0.0002183,0.05632,0.51059,0.0010915,0.0026195,0.10631,0.037546,0.032526,0.15477,0.086007,37
0.0003953,0.0001977,0.0001977,0,0,0.0001977,0.000593,0.001779,0.0027673,0,0.0001977,0.0013837,0.070567,0.49872,0.0013837,0.0039534,0.10516,0.041905,0.038743,0.14884,0.081241,37
0.0005317,0,0.0010635,0,0.0001772,0.0012407,0.0005317,0.0015952,0.0076214,0.0003545,0.0005317,0.0005317,0.057958,0.50177,0.0033676,0.0017724,0.10032,0.045728,0.039525,0.14339,0.090748,37
0.0001626,0,0,0,0,0.0016263,0.0001626,0.0016263,0.0040657,0.0003253,0.0006505,0.0008131,0.057733,0.50024,0.0048788,0.0030899,0.091234,0.046349,0.035778,0.15677,0.093186,37
0.0015396,0.0006159,0.0006159,0.0004619,0.000154,0.0029253,0.0007698,0.0046189,0.010778,0.0003079,0.0009238,0.0013857,0.05435,0.48776,0.0064665,0.004157,0.091609,0.04157,0.036951,0.14996,0.10039,37
0.0007067,0,0.0001413,0,0,0.0011307,0.0012721,0.0029682,0.0076325,0,0.0005654,0.0025442,0.049611,0.49187,0.011873,0.0036749,0.095265,0.040848,0.039717,0.14742,0.10191,37
0.000878,0.0003763,0.0002508,0.0002508,0.0001254,0.0015051,0.0005017,0.0022576,0.0082779,0.0002508,0.0007525,0.0013797,0.056064,0.47247,0.012041,0.0048915,0.087044,0.057444,0.052302,0.13069,0.10899,37
0,0,0,0.0001644,0.0013151,0.0082196,0,0.0031235,0.022851,0.048496,0.17524,0.0001644,0.015124,0.67845,0.042413,0.0004932,0.0001644,0.0023015,0.0006576,0.0001644,0.0006576,32
0,0,0,0,0.0019685,0.0052998,0,0.0027256,0.024833,0.055724,0.16929,0.0003028,0.03407,0.654,0.046487,0.00106,0.0004543,0.0016657,0.0003028,0.0003028,0.0015142,32
0,0,0,0,0.0001367,0.003965,0,0.0060159,0.020509,0.079026,0.16899,0,0.041701,0.64014,0.033908,0.0006836,0.0005469,0.0023243,0.0006836,0.0001367,0.0012305,32
0,0,0,0,0.002217,0.0041877,0,0.0018475,0.019214,0.074886,0.15716,0,0.038182,0.6502,0.050252,0.0004927,0,0.0006158,0.0004927,0,0.0001232,32
0,0,0,0,0.0002241,0.0031376,0,0.0023532,0.015576,0.084491,0.15823,0,0.037203,0.65598,0.041125,0.0006723,0,0.0004482,0.0001121,0,0.0004482,32
0,0,0,0,0.0005866,0.003422,0,0.0016621,0.019261,0.084279,0.15477,9.78e-05,0.027278,0.66298,0.043606,9.78e-05,0,0.0004889,0.0001955,0.0002933,0.0009777,32
8.82e-05,0,0,0,0.0004408,0.0022924,0,0.0029095,0.023276,0.078381,0.15562,0.0003527,0.02742,0.66311,0.042321,0.0006172,0.0003527,0.0009698,0.0004408,0.0002645,0.0011462,32
0,0,0,0,0.0010304,0.0019022,0,0.0036459,0.024095,0.078386,0.15804,7.93e-05,0.026393,0.66941,0.034319,0.0001585,0.0003963,0.0007926,0.0002378,0.0002378,0.0008718,32
7.35e-05,0,0,0,0.0022771,0.0028647,0,0.0044072,0.023579,0.077935,0.15389,0.0002204,0.036947,0.6591,0.035037,0.0001469,0.0006611,0.0011018,7.35e-05,0.0005876,0.0011018,32
0.0002449,0.0001837,0.0002449,0.0003062,0.0005511,0.0046537,0.0001225,0.0038577,0.019289,0.083461,0.15431,0.0003062,0.021248,0.66916,0.034046,0.0005511,0.0003674,0.0030004,0.001041,0.001041,0.0020207,32
0,0,0,0,0,0.0028785,0,0,0.21071,0.037421,0.011514,0,0,0.52447,0.20898,0.0017271,0,0.0011514,0.0011514,0,0,18
